"source_system","source_archive_path","source_file","conversation_id","title","create_time","update_time","model_slug","is_archived","is_starred","is_temporary_chat","is_read_only","approximate_message_count","observed_roles","primary_domain","domain_matches","keyword_matches","sensitivity_flags","extraction_run_date","promotion_status"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","6899148a-0c48-8328-8560-421260c72ecd","Day trading education","2025-08-10T21:52:32Z","2025-08-10T21:57:35Z","gpt-5","false","","false","","8","assistant|system|user","Capital_Strategy","Capital_Strategy","capital|equity","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","689badd5-10ac-8332-8d1e-b4c36d553735","Polishing IPO answer","2025-08-12T21:10:47Z","2025-08-13T15:46:33Z","gpt-4o","false","","false","","5","assistant|system|user","Capital_Strategy","Capital_Strategy","investor","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68a324c0-dd6c-8327-9010-ec5954d0ff8b","Tax treatment of LLC transfer","2025-08-18T13:04:18Z","2025-08-18T13:05:18Z","gpt-5","false","","false","","6","assistant|system|user","Capital_Strategy","Capital_Strategy|Personal_Operations","capital|personal","investor_capital_sensitive|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68c54209-3fd4-8320-8fc1-9e6617ac3d48","Short term rental loophole","2025-09-13T10:06:55Z","2025-09-13T11:23:26Z","gpt-5","false","","false","","63","assistant|system|tool|user","Capital_Strategy","Capital_Strategy|Personal_Operations","investment|personal|home","investor_capital_sensitive|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68d004f9-7f1c-8328-b640-51143acff818","Faceless account strategy","2025-09-21T14:00:27Z","2025-09-21T14:16:48Z","gpt-5","false","","false","","18","assistant|system|user","Capital_Strategy","Capital_Strategy|AI_Systems_Command_Layer","investment|prompt","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68d3bb27-1130-832c-a5e7-04a65250f791","App prompt creation","2025-09-24T09:34:33Z","2025-09-24T09:35:52Z","gpt-5","false","","false","","11","assistant|system|user","Capital_Strategy","Capital_Strategy|AI_Systems_Command_Layer","investor|prompt","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68d00d09-82d4-832a-a6d9-fb21b82333d4","Wholesaling opportunity advice","2025-09-21T14:35:48Z","2025-09-26T13:26:25Z","gpt-5","false","","false","","116","assistant|system|tool|user","Capital_Strategy","Capital_Strategy","investor","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68ffb346-5944-8326-98fe-6d901851b0da","Explain deductible impact","2025-10-27T18:00:40Z","2025-10-27T18:05:14Z","gpt-5","false","","false","","22","assistant|system|tool|user","Capital_Strategy","Capital_Strategy|AI_Systems_Command_Layer","raise|memory","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","690a1e94-5fb8-8326-95cb-4b53ebaff537","Conversation check","2025-11-04T15:41:17Z","2025-11-13T14:52:16Z","gpt-4o","false","","false","","32","assistant|system|user","Capital_Strategy","Capital_Strategy","raise","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-003.json","6954163b-ba78-8330-9110-701c45afc599","PPOK to SECURE Framework","2025-12-30T18:13:26Z","2025-12-30T18:14:02Z","gpt-5-2","false","","false","","7","assistant|system|user","Capital_Strategy","Capital_Strategy","capital","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","6968f411-09c0-8330-9080-7f93572c965e","Updating Finance Structure","2026-01-15T14:05:09Z","2026-01-15T14:21:12Z","gpt-5-2","false","","false","","23","assistant|system|user","Capital_Strategy","Capital_Strategy|Personal_Operations","capital|investment|equity|personal|private|budget","investor_capital_sensitive|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","69723ba3-a5b8-8325-97a2-294ba261eae8","Shoulder and Trap Routine","2026-01-22T15:01:06Z","2026-01-22T15:53:16Z","gpt-5-2","false","","false","","22","assistant|system|user","Capital_Strategy","Capital_Strategy|Personal_Operations","raise|travel","investor_capital_sensitive|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","69754bc2-fe00-8326-8135-dafcbc1f478b","Invite-only Operating Table","2026-01-24T22:46:42Z","2026-01-24T23:10:43Z","gpt-5-2","false","","false","","19","assistant|system|user","Capital_Strategy","Capital_Strategy","equity","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","6978db62-e0c8-8331-bc0e-0540fd73f78b","Ron Matt Discussion Breakdown","2026-01-27T15:36:20Z","2026-01-27T15:40:20Z","gpt-5-2","false","","false","","15","assistant|system|tool|user","Capital_Strategy","Capital_Strategy","capital|equity","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","69962cf9-8790-832a-b75e-21d8efe529f0","Silver Springs - OBZ - Equity - 7 Elven Truck Stop","2026-02-18T21:20:11Z","2026-02-19T17:00:18Z","gpt-5-2","false","","false","","16","assistant|system|user","Capital_Strategy","Capital_Strategy","capital|investment|equity","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68f399b2-d434-8323-b780-8e82206eb7ae","Timeless home color schemes","2025-10-18T13:45:18Z","2026-03-06T16:54:11Z","gpt-5-3","false","","false","","22","assistant|system|user","Capital_Strategy","Capital_Strategy|Personal_Operations","investment|personal|budget|home","investor_capital_sensitive|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-006.json","69c67995-d364-832b-b10c-1f1cd3901c1e","Founder Equity Breakdown","2026-03-27T12:36:12Z","2026-03-27T12:56:16Z","gpt-5-3","false","","false","","20","assistant|system|tool|user","Capital_Strategy","Capital_Strategy","capital|investor|equity","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-006.json","69c68633-af80-8329-9fca-e2266958ebd9","Capital partner economics","2026-03-27T13:30:03Z","2026-03-27T13:32:17Z","auto","false","","false","","14","assistant|system|user","Capital_Strategy","Capital_Strategy","capital","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-006.json","69e4a153-89ec-83ea-9dc0-341802b9ad54","AI Infrastructure Strategy","2026-04-19T09:33:10Z","2026-04-19T09:45:29Z","gpt-5-3","false","","false","","17","assistant|system|tool|user","Capital_Strategy","Capital_Strategy","capital","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-006.json","6a0200a1-9530-83ea-b11d-161301bbe518","Investor Offering Memorandum","2026-05-11T16:15:38Z","2026-05-11T16:16:35Z","gpt-5-5","false","","false","","19","assistant|system|tool|user","Capital_Strategy","Capital_Strategy|Personal_Operations","capital|investor|investment|personal|travel","investor_capital_sensitive|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-006.json","6a0281b6-c02c-83ea-b9ba-9635e6663c58","Regulating Nervous System","2026-05-12T01:26:26Z","2026-05-12T01:26:53Z","gpt-5-5-thinking","false","","false","","10","assistant|system|user","Capital_Strategy","Capital_Strategy|Personal_Operations","investment|home","investor_capital_sensitive|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-007.json","6a036c03-6e18-83ea-a7d1-7b29165cb3bb","Markdown File Download","2026-05-12T18:05:57Z","2026-05-12T18:06:44Z","gpt-5-5","false","","false","","18","assistant|system|tool|user","Capital_Strategy","Capital_Strategy|AI_Systems_Command_Layer","capital|codex|memory","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-007.json","6a06301d-2904-83ea-929f-28d28920998e","Institutional Asset Transition","2026-05-14T20:27:21Z","2026-05-14T20:27:44Z","gpt-5-5","false","","false","","16","assistant|system|tool|user","Capital_Strategy","Capital_Strategy","capital","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-006.json","69e9e70f-748c-832b-a636-0466337bb80b","CEH Trademark Filing Guidance","2026-04-23T09:32:26Z","2026-04-23T10:30:45Z","gpt-5-3","false","","false","","26","assistant|system|tool|user","CEH","CEH|QumulusAI_VFG_Compute|Capital_Strategy|AI_Systems_Command_Layer","ceh|compute energy hour|compute|data center|capital|prompt","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-006.json","69ea15aa-82a8-83ea-9eb9-78a7807046f7","Website Creation for CEH","2026-04-23T12:50:53Z","2026-04-23T13:03:47Z","gpt-5-3","false","","false","","33","assistant|system|tool|user","CEH","CEH|DGEI|QumulusAI_VFG_Compute|Capital_Strategy|AI_Systems_Command_Layer","ceh|ceh standard|dgei|compute|data center|investor|claude|prompt|agent","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-006.json","69ea0486-64b4-83ea-9b9a-795508f45bbd","CEH index explanation","2026-04-23T11:38:35Z","2026-04-24T02:07:39Z","gpt-5-3","false","","false","","133","assistant|system|tool|user","CEH","CEH","ceh|ceh index","promotion_candidate","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-006.json","69fa2ddf-7e88-83ea-85ac-5cd7482f728a","IC Package Creation Prompt","2026-05-05T17:51:32Z","2026-05-06T13:56:05Z","gpt-5-5-thinking","false","","false","","28","assistant|system|tool|user","CEH","CEH|QumulusAI_VFG_Compute|Capital_Strategy|Personal_Operations|AI_Systems_Command_Layer","ceh|data center|investment|task|claude|prompt","investor_capital_sensitive|partner_consent_required|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-006.json","6a008d00-9814-83ea-b9ad-b5931a2f8111","CEH Enforcement and Acquisition","2026-05-10T13:50:46Z","2026-05-12T07:20:41Z","gpt-5-5-thinking","false","","false","","50","assistant|system|tool|user","CEH","CEH|QumulusAI_VFG_Compute|Capital_Strategy","ceh|compute|data center|capital","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-007.json","6a0478de-21b0-83ea-9335-1a74683ec28f","Email Feedback Strategy","2026-05-13T13:14:41Z","2026-05-13T13:18:45Z","gpt-5-5","false","","false","","22","assistant|system|tool|user","CEH","CEH|Capital_Strategy|AI_Systems_Command_Layer","ceh|capital|investor|claude","investor_capital_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-007.json","6a07052f-bf74-83ea-92e3-bfc70ae74ec8","Daily Data Sync Setup","2026-05-15T11:36:46Z","2026-05-15T11:47:26Z","gpt-5-5","false","","false","","21","assistant|system|tool|user","CEH","CEH|Georgia_Benefits_Group|SBR_HUB_Benefits|Personal_Operations|AI_Systems_Command_Layer","ceh|georgia benefits group|benefits|personal|memory","partner_consent_required|personal_private|sbr_hub_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-007.json","6a05ec58-5400-83ea-a6fe-15f1f6efa273","CEH Composable Architecture","2026-05-14T15:38:05Z","2026-05-16T10:19:33Z","gpt-5-5","false","","false","","131","assistant|system|tool|user","CEH","CEH|Legal_Papering|AI_Systems_Command_Layer","ceh|contract|codex","legal_sensitive","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-007.json","b6d8e6aa-b213-4071-b150-53fedde653b4","Script Creation Discussion","2024-08-14T14:36:18Z","2024-08-14T14:39:53Z","gpt-4o","false","","false","","14","assistant|system|tool|user","Code_Repo_Work","Code_Repo_Work","script","code_repo_sensitive|promotion_candidate","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68c2f42c-4f54-8321-9cab-4ec1d8af4b71","Branch · Thinking out loud idea","2025-09-11T16:09:51Z","2025-09-22T20:57:37Z","gpt-5","false","","false","","83","assistant|system|tool|user","Code_Repo_Work","Code_Repo_Work","branch","code_repo_sensitive|promotion_candidate","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68f62dc8-a330-832b-8ab4-de64742e8c0b","J-Code carve-out vendors","2025-10-20T12:41:03Z","2025-10-21T20:09:39Z","gpt-5","false","","false","","30","assistant|system|tool|user","Code_Repo_Work","Code_Repo_Work","code","code_repo_sensitive|promotion_candidate","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","6993a44e-18a8-832c-b72c-84e72a79bed0","DGEI Opportunity Summary","2026-02-16T23:12:15Z","2026-02-17T09:50:55Z","gpt-5-2","false","","false","","40","assistant|system|user","DGEI","DGEI|Legal_Papering|Capital_Strategy|AI_Systems_Command_Layer","dgei|term sheet|capital|investment|claude|prompt","investor_capital_sensitive|legal_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
